llm,agent_config,seed,run_id,quest_id,quest_name,quest_type,quest_category,difficulty,success,attempts,first_try_success,completion_time,total_tokens,sample_efficiency,avg_interactions_per_attempt,final_successful_attempt_interactions,adaptation_speed,rules_learned,rules_retracted,ntp_veto_rate,ilp_confidence,error_types,recovery_strategies,learning_opportunity,failure_modes_encountered
DeepSeek-VL-7B,MLLM-Agent-Baseline,123,DeepSeek-VL-7B_MLLM-Agent-Baseline_123,8,Find Brother Blue and report back to Purple Bob,systematicity,multi_npc_quest,4,False,16,False,1476.8,4619,402,25.1,0,,,,0.0,1.0,"['visual_occlusion', 'context_loss', 'object_recognition_failure', 'state_confusion', 'object_recognition_failure']","['manual_intervention', 'simplify_approach', 'backtrack_and_replan', 'request_clarification', 'manual_intervention']",quest_chain_management,"['quest_state_confusion', 'incomplete_reporting', 'npc_mix_up']"
DeepSeek-VL-7B,MLLM-Agent-Baseline,123,DeepSeek-VL-7B_MLLM-Agent-Baseline_123,9,Kill one more goblin,systematicity,pattern_reuse,2,True,9,False,512.4,988,186,20.7,16,,,,0.0,1.0,"['sequence_error', 'state_confusion', 'object_recognition_failure', 'spatial_reasoning_error', 'visual_occlusion']","['request_clarification', 'seek_alternative_path', 'manual_intervention', 'retry_with_modified_prompt', 'retry_with_modified_prompt']",skill_transfer,"['skill_decay', 'overconfidence', 'pattern_degradation']"
DeepSeek-VL-7B,MLLM-Agent-Baseline,123,DeepSeek-VL-7B_MLLM-Agent-Baseline_123,10,"Kill goblin by standing top, convert to archer, and shoot",productivity,complex_sequence,5,False,16,False,1118.7,3666,441,27.6,0,,,,0.0,1.0,"['goal_misunderstanding', 'memory_overflow', 'context_loss', 'spatial_reasoning_error', 'object_recognition_failure']","['retry_with_modified_prompt', 'simplify_approach', 'request_clarification', 'retry_with_modified_prompt', 'simplify_approach']",advanced_strategy,"['sequence_break', 'complexity_overload', 'state_management_failure']"
DeepSeek-VL-7B,AGEL-Comp-Full-System,123,DeepSeek-VL-7B_AGEL-Comp-Full-System_123,1,Find the bag of gold and grab it,primitive,navigation,1,True,1,True,7.6,73,5,5.0,3,,7.0,1.0,0.019744119,0.871413706,,,basic_interaction,
DeepSeek-VL-7B,AGEL-Comp-Full-System,123,DeepSeek-VL-7B_AGEL-Comp-Full-System_123,2,Find the goblin and kill it,primitive,combat,2,True,1,True,95.8,363,62,12.4,8,1.7,10.0,1.0,0.010555632,0.940873157,"['goal_misunderstanding', 'state_confusion', 'context_loss', 'context_loss']","['use_fallback_strategy', 'backtrack_and_replan', 'backtrack_and_replan', 'use_fallback_strategy']",combat_mechanics,"['health_depletion', 'combat_strategy_error', 'enemy_detection_failure']"
DeepSeek-VL-7B,AGEL-Comp-Full-System,123,DeepSeek-VL-7B_AGEL-Comp-Full-System_123,3,"Find and grab the mushroom, meat, and pumpkin",primitive,multi_collection,3,True,1,True,17.4,113,10,10.0,7,,10.0,2.0,0.005566402,0.914810498,,,inventory_management,
DeepSeek-VL-7B,AGEL-Comp-Full-System,123,DeepSeek-VL-7B_AGEL-Comp-Full-System_123,4,"Consume mushroom, then meat",learning,critical_learning,3,True,2,False,79.6,234,43,21.5,12,1.0,12.0,1.0,0.060356729,0.919200887,['plan_execution_error'],['seek_alternative_path'],harm_detection_and_avoidance,['repeated_harm']
DeepSeek-VL-7B,AGEL-Comp-Full-System,123,DeepSeek-VL-7B_AGEL-Comp-Full-System_123,5,Check the stats and consume pumpkin,conditional,ui_interaction,2,True,1,True,23.8,75,13,13.0,8,,6.0,1.0,0.045177446,0.874280908,,,conditional_behavior,
DeepSeek-VL-7B,AGEL-Comp-Full-System,123,DeepSeek-VL-7B_AGEL-Comp-Full-System_123,6,Kill two goblins and one sheep,productivity,scaled_combat,3,True,3,False,122.7,230,62,20.7,15,1.5,14.0,2.0,0.068415005,0.962915362,"['spatial_reasoning_error', 'visual_occlusion']","['use_fallback_strategy', 'manual_intervention']",sequence_scaling,"['health_management', 'combat_fatigue']"
DeepSeek-VL-7B,AGEL-Comp-Full-System,123,DeepSeek-VL-7B_AGEL-Comp-Full-System_123,7,Find Purple Bob and interact with him,primitive,npc_interaction,4,True,3,False,135.8,393,77,25.7,17,2.0,9.0,1.0,0.027031253,0.99534202,"['context_loss', 'state_confusion']","['seek_alternative_path', 'use_fallback_strategy']",social_interaction,"['dialogue_stuck', 'npc_not_found']"
DeepSeek-VL-7B,AGEL-Comp-Full-System,123,DeepSeek-VL-7B_AGEL-Comp-Full-System_123,8,Find Brother Blue and report back to Purple Bob,systematicity,multi_npc_quest,4,True,5,False,167.2,474,78,15.6,10,2.2,18.0,2.0,0.039158451,0.993543724,"['context_loss', 'context_loss', 'sequence_error', 'plan_execution_error']","['reset_and_restart', 'backtrack_and_replan', 'request_clarification', 'seek_alternative_path']",quest_chain_management,"['quest_state_confusion', 'incomplete_reporting', 'npc_mix_up']"
DeepSeek-VL-7B,AGEL-Comp-Full-System,123,DeepSeek-VL-7B_AGEL-Comp-Full-System_123,9,Kill one more goblin,systematicity,pattern_reuse,2,True,1,True,16.9,76,10,10.0,6,,6.0,1.0,0.0161126,0.947227573,,,skill_transfer,
DeepSeek-VL-7B,AGEL-Comp-Full-System,123,DeepSeek-VL-7B_AGEL-Comp-Full-System_123,10,"Kill goblin by standing top, convert to archer, and shoot",productivity,complex_sequence,5,True,5,False,292.4,727,118,23.6,17,1.9,7.0,1.0,0.041472025,0.958896419,"['plan_execution_error', 'object_recognition_failure', 'goal_misunderstanding', 'sequence_error']","['request_clarification', 'reset_and_restart', 'simplify_approach', 'manual_intervention']",advanced_strategy,"['state_management_failure', 'complexity_overload', 'sequence_break']"
DeepSeek-VL-7B,AGEL-Comp-w/o-NTP,123,DeepSeek-VL-7B_AGEL-Comp-w/o-NTP_123,1,Find the bag of gold and grab it,primitive,navigation,1,True,1,True,50.5,289,21,7.0,5,,,,0.0,0.925932649,"['visual_occlusion', 'goal_misunderstanding']","['request_clarification', 'backtrack_and_replan']",basic_interaction,"['path_blocked', 'wrong_direction']"
DeepSeek-VL-7B,AGEL-Comp-w/o-NTP,123,DeepSeek-VL-7B_AGEL-Comp-w/o-NTP_123,2,Find the goblin and kill it,primitive,combat,2,True,7,False,176.4,876,92,13.1,8,,,,0.0,0.91518361,"['object_recognition_failure', 'sequence_error', 'state_confusion', 'plan_execution_error', 'spatial_reasoning_error']","['use_fallback_strategy', 'use_fallback_strategy', 'retry_with_modified_prompt', 'use_fallback_strategy', 'reset_and_restart']",combat_mechanics,"['health_depletion', 'combat_strategy_error', 'enemy_detection_failure']"
DeepSeek-VL-7B,AGEL-Comp-w/o-NTP,123,DeepSeek-VL-7B_AGEL-Comp-w/o-NTP_123,3,"Find and grab the mushroom, meat, and pumpkin",primitive,multi_collection,3,True,6,False,140.3,839,76,12.7,8,,,,0.0,0.913925362,"['visual_occlusion', 'memory_overflow', 'spatial_reasoning_error', 'memory_overflow', 'plan_execution_error']","['reset_and_restart', 'backtrack_and_replan', 'simplify_approach', 'backtrack_and_replan', 'manual_intervention']",inventory_management,"['item_confusion', 'incomplete_collection', 'inventory_full']"
DeepSeek-VL-7B,AGEL-Comp-w/o-NTP,123,DeepSeek-VL-7B_AGEL-Comp-w/o-NTP_123,4,"Consume mushroom, then meat",learning,critical_learning,3,True,2,False,47.2,234,20,10.0,7,,,,0.0,0.947979822,['context_loss'],['use_fallback_strategy'],harm_detection_and_avoidance,['consumption_mistake']
DeepSeek-VL-7B,AGEL-Comp-w/o-NTP,123,DeepSeek-VL-7B_AGEL-Comp-w/o-NTP_123,5,Check the stats and consume pumpkin,conditional,ui_interaction,2,True,3,False,63.8,362,30,10.0,7,,,,0.0,0.954980356,"['goal_misunderstanding', 'memory_overflow']","['reset_and_restart', 'seek_alternative_path']",conditional_behavior,"['action_unavailable', 'wrong_menu']"
DeepSeek-VL-7B,AGEL-Comp-w/o-NTP,123,DeepSeek-VL-7B_AGEL-Comp-w/o-NTP_123,6,Kill two goblins and one sheep,productivity,scaled_combat,3,True,6,False,409.2,724,168,28.0,13,,,,0.0,0.983732668,"['visual_occlusion', 'visual_occlusion', 'context_loss', 'goal_misunderstanding', 'context_loss']","['backtrack_and_replan', 'use_fallback_strategy', 'simplify_approach', 'simplify_approach', 'request_clarification']",sequence_scaling,"['combat_fatigue', 'health_management', 'target_confusion']"
DeepSeek-VL-7B,AGEL-Comp-w/o-NTP,123,DeepSeek-VL-7B_AGEL-Comp-w/o-NTP_123,7,Find Purple Bob and interact with him,primitive,npc_interaction,4,True,7,False,353.4,1145,150,21.4,12,,,,0.0,0.900531947,"['context_loss', 'visual_occlusion', 'state_confusion', 'spatial_reasoning_error', 'goal_misunderstanding']","['retry_with_modified_prompt', 'seek_alternative_path', 'retry_with_modified_prompt', 'retry_with_modified_prompt', 'reset_and_restart']",social_interaction,"['interaction_failed', 'npc_not_found', 'dialogue_stuck']"
DeepSeek-VL-7B,AGEL-Comp-w/o-NTP,123,DeepSeek-VL-7B_AGEL-Comp-w/o-NTP_123,8,Find Brother Blue and report back to Purple Bob,systematicity,multi_npc_quest,4,False,16,False,868.2,3990,399,24.9,0,,,,0.0,0.904750912,"['object_recognition_failure', 'plan_execution_error', 'visual_occlusion', 'sequence_error', 'goal_misunderstanding']","['seek_alternative_path', 'request_clarification', 'request_clarification', 'manual_intervention', 'backtrack_and_replan']",quest_chain_management,"['incomplete_reporting', 'npc_mix_up', 'quest_state_confusion']"
DeepSeek-VL-7B,AGEL-Comp-w/o-NTP,123,DeepSeek-VL-7B_AGEL-Comp-w/o-NTP_123,9,Kill one more goblin,systematicity,pattern_reuse,2,True,1,True,19.2,121,10,10.0,6,,,,0.0,0.928855019,,,skill_transfer,
DeepSeek-VL-7B,AGEL-Comp-w/o-NTP,123,DeepSeek-VL-7B_AGEL-Comp-w/o-NTP_123,10,"Kill goblin by standing top, convert to archer, and shoot",productivity,complex_sequence,5,False,16,False,566.1,3015,333,20.8,0,,,,0.0,0.882551446,"['memory_overflow', 'object_recognition_failure', 'plan_execution_error', 'spatial_reasoning_error', 'visual_occlusion']","['simplify_approach', 'use_fallback_strategy', 'simplify_approach', 'reset_and_restart', 'simplify_approach']",advanced_strategy,"['state_management_failure', 'complexity_overload', 'sequence_break']"
DeepSeek-VL-7B,AGEL-Comp-w/o-ILP,123,DeepSeek-VL-7B_AGEL-Comp-w/o-ILP_123,1,Find the bag of gold and grab it,primitive,navigation,1,True,4,False,71.4,375,29,7.2,7,,,,0.019744119,1.0,"['sequence_error', 'state_confusion', 'spatial_reasoning_error']","['request_clarification', 'backtrack_and_replan', 'retry_with_modified_prompt']",basic_interaction,"['wrong_direction', 'path_blocked', 'collision_stuck']"
DeepSeek-VL-7B,AGEL-Comp-w/o-ILP,123,DeepSeek-VL-7B_AGEL-Comp-w/o-ILP_123,2,Find the goblin and kill it,primitive,combat,2,True,10,False,411.1,1086,138,13.8,14,,,,0.010555632,1.0,"['memory_overflow', 'visual_occlusion', 'goal_misunderstanding', 'object_recognition_failure', 'plan_execution_error']","['retry_with_modified_prompt', 'retry_with_modified_prompt', 'seek_alternative_path', 'request_clarification', 'reset_and_restart']",combat_mechanics,"['enemy_detection_failure', 'health_depletion', 'combat_strategy_error']"
DeepSeek-VL-7B,AGEL-Comp-w/o-ILP,123,DeepSeek-VL-7B_AGEL-Comp-w/o-ILP_123,3,"Find and grab the mushroom, meat, and pumpkin",primitive,multi_collection,3,True,9,False,610.4,1308,224,24.9,25,,,,0.005566402,1.0,"['spatial_reasoning_error', 'sequence_error', 'context_loss', 'spatial_reasoning_error', 'object_recognition_failure']","['use_fallback_strategy', 'use_fallback_strategy', 'manual_intervention', 'use_fallback_strategy', 'seek_alternative_path']",inventory_management,"['item_confusion', 'incomplete_collection', 'inventory_full']"
DeepSeek-VL-7B,AGEL-Comp-w/o-ILP,123,DeepSeek-VL-7B_AGEL-Comp-w/o-ILP_123,4,"Consume mushroom, then meat",learning,critical_learning,3,True,11,False,498.0,1809,232,21.1,14,,,,0.060356729,1.0,"['state_confusion', 'memory_overflow', 'context_loss', 'goal_misunderstanding', 'object_recognition_failure']","['use_fallback_strategy', 'manual_intervention', 'simplify_approach', 'manual_intervention', 'request_clarification']",harm_detection_and_avoidance,"['no_learning_from_damage', 'consumption_mistake', 'repeated_harm']"
DeepSeek-VL-7B,AGEL-Comp-w/o-ILP,123,DeepSeek-VL-7B_AGEL-Comp-w/o-ILP_123,5,Check the stats and consume pumpkin,conditional,ui_interaction,2,True,7,False,349.4,860,129,18.4,15,,,,0.045177446,1.0,"['state_confusion', 'memory_overflow', 'sequence_error', 'state_confusion', 'context_loss']","['backtrack_and_replan', 'backtrack_and_replan', 'retry_with_modified_prompt', 'backtrack_and_replan', 'manual_intervention']",conditional_behavior,"['interface_confusion', 'wrong_menu', 'action_unavailable']"
DeepSeek-VL-7B,AGEL-Comp-w/o-ILP,123,DeepSeek-VL-7B_AGEL-Comp-w/o-ILP_123,6,Kill two goblins and one sheep,productivity,scaled_combat,3,True,15,False,902.0,2184,323,21.5,21,,,,0.068415005,1.0,"['visual_occlusion', 'spatial_reasoning_error', 'object_recognition_failure', 'sequence_error', 'memory_overflow']","['manual_intervention', 'simplify_approach', 'retry_with_modified_prompt', 'backtrack_and_replan', 'request_clarification']",sequence_scaling,"['target_confusion', 'health_management', 'combat_fatigue']"
DeepSeek-VL-7B,AGEL-Comp-w/o-ILP,123,DeepSeek-VL-7B_AGEL-Comp-w/o-ILP_123,7,Find Purple Bob and interact with him,primitive,npc_interaction,4,False,16,False,934.3,3682,408,25.5,0,,,,0.027031253,1.0,"['state_confusion', 'object_recognition_failure', 'object_recognition_failure', 'object_recognition_failure', 'object_recognition_failure']","['use_fallback_strategy', 'retry_with_modified_prompt', 'seek_alternative_path', 'reset_and_restart', 'backtrack_and_replan']",social_interaction,"['interaction_failed', 'dialogue_stuck', 'npc_not_found']"
DeepSeek-VL-7B,AGEL-Comp-w/o-ILP,123,DeepSeek-VL-7B_AGEL-Comp-w/o-ILP_123,8,Find Brother Blue and report back to Purple Bob,systematicity,multi_npc_quest,4,False,16,False,1023.6,2977,379,23.7,0,,,,0.048279819,1.0,"['context_loss', 'goal_misunderstanding', 'context_loss', 'object_recognition_failure', 'sequence_error']","['simplify_approach', 'seek_alternative_path', 'retry_with_modified_prompt', 'manual_intervention', 'request_clarification']",quest_chain_management,"['incomplete_reporting', 'quest_state_confusion', 'npc_mix_up']"
DeepSeek-VL-7B,AGEL-Comp-w/o-ILP,123,DeepSeek-VL-7B_AGEL-Comp-w/o-ILP_123,9,Kill one more goblin,systematicity,pattern_reuse,2,True,11,False,322.2,1427,121,11.0,7,,,,0.028001891,1.0,"['object_recognition_failure', 'plan_execution_error', 'state_confusion', 'plan_execution_error', 'plan_execution_error']","['retry_with_modified_prompt', 'retry_with_modified_prompt', 'retry_with_modified_prompt', 'manual_intervention', 'retry_with_modified_prompt']",skill_transfer,"['pattern_degradation', 'overconfidence', 'skill_decay']"
DeepSeek-VL-7B,AGEL-Comp-w/o-ILP,123,DeepSeek-VL-7B_AGEL-Comp-w/o-ILP_123,10,"Kill goblin by standing top, convert to archer, and shoot",productivity,complex_sequence,5,False,16,False,765.6,3308,350,21.9,0,,,,0.087454312,1.0,"['context_loss', 'sequence_error', 'context_loss', 'context_loss', 'memory_overflow']","['seek_alternative_path', 'simplify_approach', 'backtrack_and_replan', 'manual_intervention', 'manual_intervention']",advanced_strategy,"['sequence_break', 'complexity_overload', 'state_management_failure']"
DeepSeek-VL-7B,MLLM-Agent-Baseline,456,DeepSeek-VL-7B_MLLM-Agent-Baseline_456,1,Find the bag of gold and grab it,primitive,navigation,1,True,5,False,126.6,564,42,8.4,5,,,,0.0,1.0,"['object_recognition_failure', 'memory_overflow', 'spatial_reasoning_error', 'visual_occlusion']","['reset_and_restart', 'reset_and_restart', 'use_fallback_strategy', 'seek_alternative_path']",basic_interaction,"['path_blocked', 'wrong_direction', 'collision_stuck']"
DeepSeek-VL-7B,MLLM-Agent-Baseline,456,DeepSeek-VL-7B_MLLM-Agent-Baseline_456,2,Find the goblin and kill it,primitive,combat,2,True,8,False,669.7,1171,216,27.0,25,,,,0.0,1.0,"['context_loss', 'sequence_error', 'object_recognition_failure', 'sequence_error', 'sequence_error']","['simplify_approach', 'reset_and_restart', 'use_fallback_strategy', 'retry_with_modified_prompt', 'reset_and_restart']",combat_mechanics,"['combat_strategy_error', 'enemy_detection_failure', 'health_depletion']"
DeepSeek-VL-7B,MLLM-Agent-Baseline,456,DeepSeek-VL-7B_MLLM-Agent-Baseline_456,3,"Find and grab the mushroom, meat, and pumpkin",primitive,multi_collection,3,True,7,False,578.5,941,174,24.9,24,,,,0.0,1.0,"['plan_execution_error', 'spatial_reasoning_error', 'goal_misunderstanding', 'memory_overflow', 'spatial_reasoning_error']","['seek_alternative_path', 'simplify_approach', 'use_fallback_strategy', 'reset_and_restart', 'seek_alternative_path']",inventory_management,"['incomplete_collection', 'item_confusion', 'inventory_full']"
DeepSeek-VL-7B,MLLM-Agent-Baseline,456,DeepSeek-VL-7B_MLLM-Agent-Baseline_456,4,"Consume mushroom, then meat",learning,critical_learning,3,True,9,False,337.8,1676,102,11.3,12,,,,0.0,1.0,"['context_loss', 'memory_overflow', 'spatial_reasoning_error', 'spatial_reasoning_error', 'sequence_error']","['use_fallback_strategy', 'reset_and_restart', 'backtrack_and_replan', 'use_fallback_strategy', 'simplify_approach']",harm_detection_and_avoidance,"['no_learning_from_damage', 'repeated_harm', 'consumption_mistake']"
DeepSeek-VL-7B,MLLM-Agent-Baseline,456,DeepSeek-VL-7B_MLLM-Agent-Baseline_456,5,Check the stats and consume pumpkin,conditional,ui_interaction,2,True,5,False,231.4,633,102,20.4,14,,,,0.0,1.0,"['plan_execution_error', 'memory_overflow', 'context_loss', 'goal_misunderstanding']","['retry_with_modified_prompt', 'reset_and_restart', 'manual_intervention', 'simplify_approach']",conditional_behavior,"['action_unavailable', 'interface_confusion', 'wrong_menu']"
DeepSeek-VL-7B,MLLM-Agent-Baseline,456,DeepSeek-VL-7B_MLLM-Agent-Baseline_456,6,Kill two goblins and one sheep,productivity,scaled_combat,3,True,8,False,427.6,1240,174,21.8,24,,,,0.0,1.0,"['plan_execution_error', 'goal_misunderstanding', 'memory_overflow', 'memory_overflow', 'memory_overflow']","['use_fallback_strategy', 'backtrack_and_replan', 'manual_intervention', 'backtrack_and_replan', 'retry_with_modified_prompt']",sequence_scaling,"['health_management', 'combat_fatigue', 'target_confusion']"
DeepSeek-VL-7B,MLLM-Agent-Baseline,456,DeepSeek-VL-7B_MLLM-Agent-Baseline_456,7,Find Purple Bob and interact with him,primitive,npc_interaction,4,False,16,False,1278.6,3785,415,25.9,0,,,,0.0,1.0,"['spatial_reasoning_error', 'plan_execution_error', 'state_confusion', 'goal_misunderstanding', 'spatial_reasoning_error']","['seek_alternative_path', 'reset_and_restart', 'backtrack_and_replan', 'retry_with_modified_prompt', 'use_fallback_strategy']",social_interaction,"['interaction_failed', 'npc_not_found', 'dialogue_stuck']"
DeepSeek-VL-7B,MLLM-Agent-Baseline,456,DeepSeek-VL-7B_MLLM-Agent-Baseline_456,8,Find Brother Blue and report back to Purple Bob,systematicity,multi_npc_quest,4,False,16,False,1395.4,3779,453,28.3,0,,,,0.0,1.0,"['plan_execution_error', 'goal_misunderstanding', 'visual_occlusion', 'object_recognition_failure', 'memory_overflow']","['use_fallback_strategy', 'seek_alternative_path', 'reset_and_restart', 'use_fallback_strategy', 'manual_intervention']",quest_chain_management,"['quest_state_confusion', 'npc_mix_up', 'incomplete_reporting']"
DeepSeek-VL-7B,MLLM-Agent-Baseline,456,DeepSeek-VL-7B_MLLM-Agent-Baseline_456,9,Kill one more goblin,systematicity,pattern_reuse,2,True,8,False,215.7,1206,70,8.8,7,,,,0.0,1.0,"['spatial_reasoning_error', 'object_recognition_failure', 'spatial_reasoning_error', 'spatial_reasoning_error', 'sequence_error']","['simplify_approach', 'backtrack_and_replan', 'seek_alternative_path', 'backtrack_and_replan', 'request_clarification']",skill_transfer,"['overconfidence', 'skill_decay', 'pattern_degradation']"
